"","1A","2A","3A","4A","5A","6A","7A","8A","9A","10A","11A","12A","13A","14A","15A","16A","17A","18A","19A","20A","21A","1B","2B","3B","5B","6B","7B","8B","9B","10B","11B","12B","13B","14B","15B","16B","17B","18B","19B","20B","21B"
"FBgn0275432",0,2.05365212658018,2.05056417687028,1.1505166865885,4.15061314472588,3.44462620395605,1.01413123941049,0,4.0237546908763,3.3806300854945,2.51184801589113,2.14049331970204,2.66122000205247,1.28107155037943,0,3.38859377039645,1.24668607110958,0.940859593486448,2.28336379530813,1.14655513957725,2.65561037438986,2.81690659080598,1.16991829801923,3.46684349733624,2.4797284308093,4.97122331082916,1.11266942768394,2.67044156253184,0,0,2.60952574779093,1.2036620211941,8.96142859697697,0,1.52361758711636,0.881689895375772,1.63443893209448,0,1.94810821929049,1.29893801605152,0
"FBgn0275433",6.33906705638408,10.2682606329009,6.15169253061083,3.4515500597655,8.30122628945177,5.16693930593408,11.1554436335154,11.4269436699244,9.05344805447167,11.8322052992307,12.5592400794557,7.49172661895714,9.75780667419239,10.2485724030354,2.27531082118904,8.13262504895149,6.23343035554791,8.46773634137803,6.85009138592438,2.29311027915449,2.65561037438986,5.63381318161196,8.18942808613461,4.62245799644833,8.05911740013023,2.9827339864975,7.78868599378761,5.34088312506368,4.96524808977299,6.84305094914517,6.52381436947732,9.62929616955284,10.4550000298065,4.0897540701568,6.09447034846546,4.40844947687886,6.53775572837793,9.81364440998431,4.54558584501114,6.49469008025758,4.13258816636486
"FBgn0275434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13765541059452,0.677718754079291,1.24668607110958,0,0,0,0,0,0,0,0,0,0,0,1.24131202244325,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0275436",829.36127321025,745.475721948604,746.405360380781,723.674995864166,768.90108506047,818.098723439562,800.149547894877,836.071378516132,836.94097570227,769.093344449998,747.693426063594,841.213874642902,848.929180654738,800.669718987141,802.047064469136,719.059598078127,903.847401554447,730.107044545484,780.149296730276,888.580233172366,959.560548612869,821.597755651744,742.898119242211,686.435012472576,818.31038216707,807.326665678656,818.924698775383,828.727031572381,839.126927171635,807.48001199913,822.000610554142,848.581724941844,915.559288324481,843.51177696984,834.942437739768,818.208222908716,819.671124445383,822.561831455049,786.386351186927,904.060859171855,827.895162661761
"FBgn0278597",4.22604470425605,2.05365212658018,0,0,1.03765328618147,0,3.04239371823147,0.95224530582703,1.00593867271907,0.845157521373625,2.51184801589113,2.14049331970204,2.66122000205247,2.56214310075885,5.68827705297259,0.677718754079291,2.49337214221916,1.8817191869729,1.52224253020542,1.14655513957725,0,1.87793772720399,0,1.15561449911208,0.619932107702326,0.994244662165833,0,0.890147187510613,3.72393606732974,2.28101698304839,1.30476287389546,0,0,0,3.04723517423273,1.76337979075154,0,2.67644847545027,0.649369406430163,3.89681404815455,1.37752938878829
"FBgn0278598",137.346452888322,56.4754334809549,127.134978965957,88.5897848673145,89.2381826116065,180.842875707693,153.133817150984,75.2273791603354,113.671070017255,103.954375128956,98.7993552917178,95.2519527267408,153.463686785026,65.3346490693507,80.7735341522108,86.7480005221492,128.408665324287,86.5590826007532,92.0956730774277,89.4313008870252,58.4234282365769,153.990893630727,141.560114060327,47.3801944635953,140.724588448428,50.7064777704575,83.4502070762958,119.279723126422,88.1331535934706,132.298985016807,105.685792785533,149.254090628069,115.005000327871,83.8399584382144,85.3225848785164,128.285879777175,129.937895101511,69.587660361707,77.9243287716196,81.8330950112455,86.7843514936621
"FBgn0278599",1.05651117606401,0,1.02528208843514,0,1.03765328618147,0,2.02826247882098,2.85673591748109,1.00593867271907,1.69031504274725,0.837282671963711,0,0,1.28107155037943,1.13765541059452,1.35543750815858,0,0,0,0,0,3.75587545440797,1.16991829801923,0,0.619932107702326,1.98848932433167,1.11266942768394,0,3.72393606732974,3.42152547457258,1.30476287389546,0,1.4935714328295,0,1.52361758711636,1.32253484306366,0,1.78429898363351,0,0,0
"FBgn0278600",0,0,2.05056417687028,0,0,0,0,0,0,0,0,0,0,0,0,1.35543750815858,0,0,0,0,0,0,0,0,0,0,0,0.890147187510613,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0278604",401.474246904325,374.791513100882,426.517348789018,430.293240784099,498.073577367106,310.877514907034,493.881913592909,430.414878233818,426.517997232887,385.391829746373,442.922533468803,423.817677301004,428.456420330448,407.380753020657,440.272643900079,457.460159003521,387.71936811508,386.69329292293,427.750150987722,356.578648408523,374.44106278897,441.315365892937,398.942139624557,407.931918186565,477.347722930791,494.139597096419,466.208490199572,435.28197469269,424.528711675591,431.112209796146,548.000407036095,479.057484435254,449.565001281678,378.302251489504,428.136541979698,510.057604474884,436.395194869227,445.182596416561,420.791375366746,436.443173393309,399.483522748603
"FBgn0278608",1022.70281842996,975.484760125584,943.259521360328,927.316449390331,967.092862721131,757.817764870331,1030.35733924106,1071.27596905541,1103.51472397282,1165.47222197423,1200.66335159596,1080.94912644953,1045.85946080662,1065.85152991568,1111.48933615085,1170.42028829493,1018.54252009653,1024.59609730674,954.446066438797,973.425313501082,1004.7059249775,1006.57462178134,940.614311607461,1059.69849568578,982.592390708186,1126.47920223389,1053.69794801669,1008.53676344952,1154.42018087222,1091.46662638865,1225.17233858784,1089.31412918066,1029.07071721952,1055.15655010045,1089.3865747882,1158.54052252376,1026.42764935534,1121.43191121366,1027.95177037895,1020.96528061649,1095.13586408669
"FBgn0283426",0,1.02682606329009,0,0,0,1.72231310197803,0,0,1.00593867271907,0.845157521373625,0.837282671963711,1.07024665985102,1.77414666803498,0,1.13765541059452,0,0,0,0,0,0.885203458129953,0,0,0,0.619932107702326,0.994244662165833,0,0,0,0,1.30476287389546,0,0,0,1.52361758711636,0,0,1.78429898363351,0.649369406430163,0,1.37752938878829
"FBgn0283427",44900.6684715445,48564.765489368,27307.3631433815,18907.5912273954,12343.9234924148,7034.78786502924,8862.49290120827,9706.23640229492,22279.529723382,42337.3208756903,26941.2445357763,30154.1996413025,36854.3487350907,59805.5442579131,39420.8976325107,66472.010837605,37969.0709817134,56810.9839738987,62408.1381320966,66267.4474021461,61071.0717798436,47366.2843244025,51644.8733477609,45313.9557391829,19879.9828297982,14334.0252944448,12105.8433732013,16019.088786441,26924.057766794,45564.4547448831,32667.3480737207,28803.6321671749,30622.6950873031,51105.5668606794,39865.4541668997,60768.2718140366,42431.6691161049,53918.8388369293,62421.2835625059,49175.1954116783,51000.2705611088
"FBgn0283428",33.8083576340484,34.912086151863,20.5056417687028,24.1608504183585,38.3931715887144,30.1404792846154,42.5935120552406,36.1853216214271,29.1722215088531,31.2708282908241,38.5150029103307,29.9669064758286,24.8380533524897,34.5889318602445,34.1296623178356,30.4973439335681,14.960232853315,15.9946130892696,28.1614868088002,33.2500990477401,24.7856968276387,30.0470036352638,36.2674672385961,26.5791334795779,39.0557227852465,31.8158291893066,28.9294051197825,40.0566234379776,33.5154246059677,26.2316953050565,26.0952574779093,28.8878885086585,40.3264286863964,23.5160859034016,33.51958691656,24.6873170705216,27.7854618456062,28.5487837381362,25.3254068507764,23.3808842889273,12.3977644990946
"FBgn0283429",763.857580294281,665.383289011977,802.795875244714,806.512197298538,741.922099619752,850.822672377144,632.817893392146,793.220339753916,716.228334975981,633.868141030218,717.5512498729,660.342189128079,580.145960447439,659.751848445404,641.637651575309,648.576847653881,664.483675901407,617.20389332711,583.780010333778,705.131410840006,610.790386109667,609.390792477694,693.761550725403,659.855878992998,644.729392010419,718.838890745897,721.009789139196,593.728174069579,693.893420545775,664.916450558605,622.371890848136,643.959181338846,763.215002175872,726.953785970371,604.876182085197,638.343484252059,625.990110992187,596.84801002541,591.575529257879,900.1640451237,876.108691269351
"FBgn0283430",764.914091470345,666.410115075267,801.770593156279,804.211163925361,743.997406192115,852.544985479122,633.832024631556,794.172585059743,718.240212321419,634.713298551592,717.5512498729,660.342189128079,581.920107115474,664.876134646922,641.637651575309,653.320878932436,665.730361972517,618.144752920596,584.54113159888,703.984855700429,612.560793025927,610.329761341296,692.591632427384,661.011493492111,649.068916764335,720.827380070229,721.009789139196,596.398615632111,693.893420545775,670.618993016226,623.676653722032,646.366505381234,763.215002175872,726.953785970371,610.970652433662,639.666019095122,627.624549924281,598.632309009043,593.523637477169,901.462983139752,877.486220658139
"FBgn0283431",510.294898038918,443.588859341318,519.818018836616,538.441809323418,510.525416801284,552.862505734946,429.991645510048,539.923088403926,494.921826977784,447.933486328021,495.671341802517,454.854830436684,386.763973631626,454.780400384696,428.896089794134,450.682971462728,450.053671670559,426.209395849361,386.649602672176,478.113493203712,418.701235695468,426.291864075305,450.418544737403,418.332448678573,458.129827592019,493.145352434253,517.391283873034,406.79726469235,460.526760326445,467.60848152492,413.609831024862,430.911003587489,539.179287251448,499.972435076669,408.329513347186,432.909738629504,454.374023122266,413.065214711158,396.76470732883,618.294495640521,562.031990625621
"FBgn0283432",6183.75991350267,5842.6403001206,5794.89436383541,4969.08156937573,6272.61411496699,4239.47370051891,6270.37345327506,7909.34951019931,5376.74220568345,5511.27219687741,5961.45262438162,5413.30760552646,5178.73412399411,4779.67795446564,4712.1687106825,5396.67443873339,4764.83416378082,5320.56100116586,5260.87018438992,4565.58256579659,4071.05070393965,5820.66798546876,5346.52662194788,5509.9699317664,7137.89828808458,5401.73124954697,5739.14890799378,6454.45725663946,4685.95288472326,5087.80838068943,4810.66071605258,5686.09938812095,5963.83073128818,4928.15365453894,5066.02847716191,4765.09303955836,5395.28291484389,4895.22426159854,4677.40783451646,4820.35897756717,4052.69146181514
"FBgn0283433",6286.24149758088,6068.54203404442,5956.88893380816,5051.9187708101,6461.46701305202,4361.75793075935,6476.24209487539,7966.48422854893,5566.86461482736,5695.51653653686,6146.4920948856,5605.95200429964,5357.92293746564,4916.75261035624,4862.33922488097,5544.41712712268,4909.44974802953,5467.33509774975,5388.73855692718,4673.35874891685,4169.30828779208,6030.058042052,5475.21763472999,5667.13350364565,7395.17011278104,5539.93125758802,5943.88008268763,6652.06993226681,4834.91032741645,5222.38838268929,4960.70844655055,5829.33516864305,6187.8664462126,5102.99064103815,5230.57917657048,4891.61553954478,5540.7479798003,5034.39958232195,4783.90441717101,4887.90375440185,4121.56793125456
"FBgn0283434",6213.34222643246,6078.81029467732,5979.44513975373,5057.67135424305,6452.12813347639,4377.25874867715,6473.19970115716,7878.87766041285,5494.43703039158,5649.03287286131,6155.7022042772,5631.63792413607,5256.79657738765,4902.66082330206,4886.22998850346,5554.58290843387,4822.18172305186,5423.11469685589,5422.9890138568,4652.72075640446,4142.75218404818,6025.36319773399,5527.86395814086,5640.55437016607,7362.93364318052,5515.07514103387,5876.00724759891,6708.14920507998,4823.73851921446,5108.33753353687,4881.11791124293,5837.76080279141,6201.30858910807,5052.89115367873,5181.82341378276,4840.0366806653,5447.58496067091,5011.20369553472,4752.73468566236,4789.18446518194,4094.01734347879
"FBgn0283435",4.22604470425605,8.21460850632071,7.17697461904597,4.602066746354,7.2635730032703,4.30578275494506,9.12718115469441,7.61796244661624,4.0237546908763,1.69031504274725,2.51184801589113,1.07024665985102,6.20951333812243,2.56214310075885,2.27531082118904,4.74403127855503,6.23343035554791,2.82257878045934,4.56672759061625,3.43966541873174,2.65561037438986,1.87793772720399,4.67967319207692,3.46684349733624,6.19932107702326,0,4.45067771073577,2.67044156253184,2.48262404488649,1.14050849152419,2.60952574779093,9.62929616955284,10.4550000298065,1.0224385175392,0,5.29013937225463,3.26887786418897,2.67644847545027,4.54558584501114,2.59787603210303,4.13258816636486
"FBgn0283437",183.832944635138,208.445690847888,198.904725156417,125.406318838146,185.739938226483,161.036275034945,168.345785742141,203.780495446984,201.187734543815,234.108633420494,206.808819975037,252.578211724841,173.866373467428,322.830030695615,172.923622410367,336.148502023328,486.207567732737,350.940628370445,353.921388272759,319.888883942052,358.507400542631,288.263441125812,305.348675783019,276.191865287787,159.9424837872,147.148210000543,201.393166410794,162.006788126932,312.810629655698,206.432036965879,219.200162814438,175.734655094339,244.945714984037,323.090571542387,330.625016404251,295.366114950884,191.229355055054,276.566342463194,259.747762572065,211.726896616397,274.128348368869
"FBgn0283438",3077.61705587447,2881.27393359199,3068.66929068637,2826.81949894794,3343.3188880767,2753.11749351187,3379.08528971575,3698.52076783218,2933.31716964882,2748.45225950703,2967.32978943939,2852.20734850297,2667.42951539059,2439.16023192243,2704.20691098317,2849.12964214934,2507.08568900137,2514.91769338928,2753.7367371416,2194.50653715085,2356.41160554193,2792.49340035233,2798.444568862,2759.60742387965,3750.58925159907,2920.09657278105,2985.29207447602,3499.16859410422,2678.75134443253,2424.72105298044,2668.24007711622,2970.63786830705,2934.86786550996,2438.51586433099,2553.58307600703,2472.25846663366,2709.0825299466,2479.28343775876,2344.22355721289,2518.64081312389,2184.76161061822
"FBgn0283439",134.17691936013,139.648344607452,144.564774469355,105.847535166142,159.798606071947,155.008179178022,165.30339202391,170.451909743038,129.766088780761,127.618785727417,174.154795768452,156.256012338249,158.786126789131,133.23144123946,116.040851880641,155.197594684158,108.461688186534,118.548308779292,118.734917356023,79.11230463083,83.2091250642155,112.676263632239,152.0893787425,165.252873373028,179.160379125972,109.366912838242,136.858339605125,171.798407189548,114.200706064779,83.2571198812662,117.428658650592,134.81014637374,140.395714685973,100.198974718842,121.889406969309,99.1901132297743,121.765700441039,104.38149054256,96.7560415580943,120.801235492791,99.1821159927567
"FBgn0283440",7.39557823244809,7.18778244303062,1.02528208843514,10.3546501792965,7.2635730032703,4.30578275494506,3.04239371823147,5.71347183496218,5.02969336359537,2.53547256412087,5.02369603178226,4.28098663940408,4.43536667008745,0,5.68827705297259,6.09946878671362,3.74005821332874,8.46773634137803,3.04448506041083,1.14655513957725,5.31122074877972,3.75587545440797,10.5292646821731,5.77807249556041,5.57938896932093,5.965467972995,10.0140248491555,4.45073593755307,2.48262404488649,3.42152547457258,7.82857724337279,6.01831010597052,2.98714286565899,2.0448770350784,4.57085276134909,3.96760452919097,4.90331679628345,7.13719593453405,4.54558584501114,0,1.37752938878829
"FBgn0283442",108.820651134593,126.299605784681,119.958004346911,80.536168061195,123.480741055595,102.477629567693,110.540305095743,136.171078733265,96.5701125810311,101.418902564835,113.870443387065,71.7065262100184,99.3522134099589,103.766795580734,75.0852570992382,90.8143130466249,88.5147110487803,111.962291624887,86.7678242217088,79.11230463083,86.7499388967354,117.371107950249,112.312156609846,123.650751404993,112.827643601823,105.389934189578,112.379612196078,123.730459063975,89.3744656159138,95.8027132880324,93.9429269204734,113.144229992246,101.562857432406,114.51311396439,97.5115255754473,96.545043543647,99.7007748577634,100.812892575293,78.5736981780497,55.8543346902152,73.0090576057792
"FBgn0283450",451.130272179333,427.159642328677,464.452786061118,471.711841501285,415.061314472588,600.226116039342,351.90354007544,417.083443952239,433.559567941921,412.436870430329,366.729810320105,438.801130538918,398.295926973853,353.575747904722,395.904082886893,398.498627398623,513.634661297148,441.263149345144,440.689212494468,597.355227719745,551.481754414961,413.146299984877,361.504754087942,373.263483213202,376.298789375312,419.571247433981,406.124341104639,347.157403129139,393.495911114509,426.550175830049,430.571748385503,408.041425184801,449.565001281678,458.052455857561,446.419953025095,456.71536580465,466.632315112975,413.065214711158,431.830655276058,568.934851030564,584.072460846234
